driver,elapsedTime,ECG
driver9,'0:07.629',0.14400000000000002
driver9,'0:07.631',0.145
driver9,'0:07.633',0.147
driver9,'0:07.635',0.13699999999999998
driver9,'0:07.637',0.128
driver9,'0:07.639',0.129
driver9,'0:07.641',0.126
driver9,'0:07.643',0.117
driver9,'0:07.645',0.105
driver9,'0:07.647',0.096
driver9,'0:07.649',0.092
driver9,'0:07.651',0.081
driver9,'0:07.653',0.063
driver9,'0:07.655',0.055
driver9,'0:07.657',0.051
driver9,'0:07.659',0.042
driver9,'0:07.661',0.027000000000000003
driver9,'0:07.663',0.016
driver9,'0:07.665',0.012
driver9,'0:07.667',0.002
driver9,'0:07.669',-0.015
driver9,'0:07.671',-0.023
driver9,'0:07.673',-0.024
driver9,'0:07.675',-0.032
driver9,'0:07.677',-0.043
driver9,'0:07.679',-0.054000000000000006
driver9,'0:07.681',-0.055
driver9,'0:07.683',-0.055
driver9,'0:07.685',-0.067
driver9,'0:07.688',-0.073
driver9,'0:07.690',-0.071
driver9,'0:07.692',-0.071
driver9,'0:07.694',-0.079
driver9,'0:07.696',-0.087
driver9,'0:07.698',-0.083
driver9,'0:07.700',-0.079
driver9,'0:07.702',-0.087
driver9,'0:07.704',-0.093
driver9,'0:07.706',-0.08900000000000001
driver9,'0:07.708',-0.08800000000000001
driver9,'0:07.710',-0.094
driver9,'0:07.712',-0.096
driver9,'0:07.714',-0.098
driver9,'0:07.716',-0.094
driver9,'0:07.718',-0.093
driver9,'0:07.720',-0.099
driver9,'0:07.722',-0.099
driver9,'0:07.724',-0.095
driver9,'0:07.726',-0.096
driver9,'0:07.728',-0.099
driver9,'0:07.730',-0.098
driver9,'0:07.732',-0.093
driver9,'0:07.734',-0.08900000000000001
driver9,'0:07.736',-0.096
driver9,'0:07.738',-0.101
driver9,'0:07.740',-0.093
driver9,'0:07.742',-0.08900000000000001
driver9,'0:07.744',-0.092
driver9,'0:07.746',-0.093
driver9,'0:07.748',-0.09
driver9,'0:07.750',-0.085
driver9,'0:07.752',-0.092
driver9,'0:07.754',-0.096
driver9,'0:07.756',-0.08900000000000001
driver9,'0:07.758',-0.087
driver9,'0:07.760',-0.08900000000000001
driver9,'0:07.762',-0.09
driver9,'0:07.764',-0.08800000000000001
driver9,'0:07.766',-0.084
driver9,'0:07.768',-0.085
driver9,'0:07.770',-0.09
driver9,'0:07.772',-0.087
driver9,'0:07.774',-0.08199999999999999
driver9,'0:07.776',-0.083
driver9,'0:07.778',-0.085
driver9,'0:07.780',-0.085
driver9,'0:07.782',-0.078
driver9,'0:07.784',-0.077
driver9,'0:07.786',-0.08800000000000001
driver9,'0:07.788',-0.087
driver9,'0:07.790',-0.07400000000000001
driver9,'0:07.792',-0.07400000000000001
driver9,'0:07.794',-0.079
driver9,'0:07.796',-0.084
driver9,'0:07.798',-0.081
driver9,'0:07.800',-0.077
driver9,'0:07.802',-0.08199999999999999
driver9,'0:07.804',-0.084
driver9,'0:07.806',-0.078
driver9,'0:07.808',-0.077
driver9,'0:07.810',-0.081
driver9,'0:07.813',-0.081
driver9,'0:07.815',-0.078
driver9,'0:07.817',-0.07400000000000001
driver9,'0:07.819',-0.077
driver9,'0:07.821',-0.083
driver9,'0:07.823',-0.079
driver9,'0:07.825',-0.077
driver9,'0:07.827',-0.078
driver9,'0:07.829',-0.08199999999999999
driver9,'0:07.831',-0.084
driver9,'0:07.833',-0.076
driver9,'0:07.835',-0.078
driver9,'0:07.837',-0.087
driver9,'0:07.839',-0.083
driver9,'0:07.841',-0.079
driver9,'0:07.843',-0.079
driver9,'0:07.845',-0.083
driver9,'0:07.847',-0.087
driver9,'0:07.849',-0.079
driver9,'0:07.851',-0.079
driver9,'0:07.853',-0.08800000000000001
driver9,'0:07.855',-0.084
driver9,'0:07.857',-0.083
driver9,'0:07.859',-0.084
driver9,'0:07.861',-0.085
driver9,'0:07.863',-0.08900000000000001
driver9,'0:07.865',-0.087
driver9,'0:07.867',-0.084
driver9,'0:07.869',-0.092
driver9,'0:07.871',-0.09
driver9,'0:07.873',-0.085
driver9,'0:07.875',-0.085
driver9,'0:07.877',-0.087
driver9,'0:07.879',-0.093
driver9,'0:07.881',-0.094
driver9,'0:07.883',-0.087
driver9,'0:07.885',-0.09
driver9,'0:07.887',-0.098
driver9,'0:07.889',-0.092
driver9,'0:07.891',-0.08800000000000001
driver9,'0:07.893',-0.09
driver9,'0:07.895',-0.095
driver9,'0:07.897',-0.096
driver9,'0:07.899',-0.09
driver9,'0:07.901',-0.092
driver9,'0:07.903',-0.1
driver9,'0:07.905',-0.095
driver9,'0:07.907',-0.09
driver9,'0:07.909',-0.094
driver9,'0:07.911',-0.096
driver9,'0:07.913',-0.098
driver9,'0:07.915',-0.096
driver9,'0:07.917',-0.094
driver9,'0:07.919',-0.1
driver9,'0:07.921',-0.101
driver9,'0:07.923',-0.098
driver9,'0:07.925',-0.095
driver9,'0:07.927',-0.098
driver9,'0:07.929',-0.104
driver9,'0:07.931',-0.1
driver9,'0:07.933',-0.094
driver9,'0:07.935',-0.101
driver9,'0:07.938',-0.104
driver9,'0:07.940',-0.095
driver9,'0:07.942',-0.098
driver9,'0:07.944',-0.1
driver9,'0:07.946',-0.105
driver9,'0:07.948',-0.106
driver9,'0:07.950',-0.098
driver9,'0:07.952',-0.101
driver9,'0:07.954',-0.109
driver9,'0:07.956',-0.101
driver9,'0:07.958',-0.099
driver9,'0:07.960',-0.103
driver9,'0:07.962',-0.104
driver9,'0:07.964',-0.106
driver9,'0:07.966',-0.103
driver9,'0:07.968',-0.096
driver9,'0:07.970',-0.104
driver9,'0:07.972',-0.107
driver9,'0:07.974',-0.1
driver9,'0:07.976',-0.1
driver9,'0:07.978',-0.105
driver9,'0:07.980',-0.106
driver9,'0:07.982',-0.104
driver9,'0:07.984',-0.101
driver9,'0:07.986',-0.11
driver9,'0:07.988',-0.11
driver9,'0:07.990',-0.101
driver9,'0:07.992',-0.1
driver9,'0:07.994',-0.098
driver9,'0:07.996',-0.095
driver9,'0:07.998',-0.09
driver9,'0:08.000',-0.084
driver9,'0:08.002',-0.09
driver9,'0:08.004',-0.08800000000000001
driver9,'0:08.006',-0.07200000000000001
driver9,'0:08.008',-0.067
driver9,'0:08.010',-0.071
driver9,'0:08.012',-0.07200000000000001
driver9,'0:08.014',-0.067
driver9,'0:08.016',-0.057
driver9,'0:08.018',-0.054000000000000006
driver9,'0:08.020',-0.051
driver9,'0:08.022',-0.042
driver9,'0:08.024',-0.027000000000000003
driver9,'0:08.026',-0.018000000000000002
driver9,'0:08.028',-0.021
driver9,'0:08.030',-0.024
driver9,'0:08.032',-0.028
driver9,'0:08.034',-0.039
driver9,'0:08.036',-0.054000000000000006
driver9,'0:08.038',-0.061
driver9,'0:08.040',-0.065
driver9,'0:08.042',-0.073
driver9,'0:08.044',-0.077
driver9,'0:08.046',-0.076
driver9,'0:08.048',-0.073
driver9,'0:08.050',-0.076
driver9,'0:08.052',-0.09
driver9,'0:08.054',-0.098
driver9,'0:08.056',-0.096
driver9,'0:08.058',-0.096
driver9,'0:08.060',-0.099
driver9,'0:08.063',-0.104
driver9,'0:08.065',-0.106
driver9,'0:08.067',-0.109
driver9,'0:08.069',-0.117
driver9,'0:08.071',-0.12
driver9,'0:08.073',-0.115
driver9,'0:08.075',-0.115
driver9,'0:08.077',-0.122
driver9,'0:08.079',-0.128
driver9,'0:08.081',-0.127
driver9,'0:08.083',-0.12
driver9,'0:08.085',-0.122
driver9,'0:08.087',-0.128
driver9,'0:08.089',-0.127
driver9,'0:08.091',-0.123
driver9,'0:08.093',-0.127
driver9,'0:08.095',-0.129
driver9,'0:08.097',-0.129
driver9,'0:08.099',-0.123
driver9,'0:08.101',-0.123
driver9,'0:08.103',-0.132
driver9,'0:08.105',-0.132
driver9,'0:08.107',-0.125
driver9,'0:08.109',-0.126
driver9,'0:08.111',-0.129
driver9,'0:08.113',-0.131
driver9,'0:08.115',-0.126
driver9,'0:08.117',-0.121
driver9,'0:08.119',-0.126
driver9,'0:08.121',-0.129
driver9,'0:08.123',-0.125
driver9,'0:08.125',-0.123
driver9,'0:08.127',-0.126
driver9,'0:08.129',-0.126
driver9,'0:08.131',-0.125
driver9,'0:08.133',-0.118
driver9,'0:08.135',-0.122
driver9,'0:08.137',-0.128
driver9,'0:08.139',-0.122
driver9,'0:08.141',-0.118
driver9,'0:08.143',-0.122
driver9,'0:08.145',-0.127
driver9,'0:08.147',-0.131
driver9,'0:08.149',-0.132
driver9,'0:08.151',-0.142
driver9,'0:08.153',-0.159
driver9,'0:08.155',-0.16399999999999998
driver9,'0:08.157',-0.156
driver9,'0:08.159',-0.14800000000000002
driver9,'0:08.161',-0.14300000000000002
driver9,'0:08.163',-0.128
driver9,'0:08.165',-0.096
driver9,'0:08.167',-0.063
driver9,'0:08.169',-0.032
driver9,'0:08.171',0.029
driver9,'0:08.173',0.104
driver9,'0:08.175',0.172
driver9,'0:08.177',0.255
driver9,'0:08.179',0.35200000000000004
driver9,'0:08.181',0.468
driver9,'0:08.183',0.5820000000000001
driver9,'0:08.185',0.6559999999999999
driver9,'0:08.188',0.723
driver9,'0:08.190',0.787
driver9,'0:08.192',0.8009999999999999
driver9,'0:08.194',0.774
driver9,'0:08.196',0.6779999999999999
driver9,'0:08.198',0.501
driver9,'0:08.200',0.328
driver9,'0:08.202',0.192
driver9,'0:08.204',0.076
driver9,'0:08.206',-0.02
driver9,'0:08.208',-0.084
driver9,'0:08.210',-0.115
driver9,'0:08.212',-0.133
driver9,'0:08.214',-0.139
driver9,'0:08.216',-0.127
driver9,'0:08.218',-0.116
driver9,'0:08.220',-0.114
driver9,'0:08.222',-0.104
driver9,'0:08.224',-0.08900000000000001
driver9,'0:08.226',-0.081
driver9,'0:08.228',-0.078
driver9,'0:08.230',-0.078
driver9,'0:08.232',-0.07400000000000001
driver9,'0:08.234',-0.073
driver9,'0:08.236',-0.084
driver9,'0:08.238',-0.08900000000000001
driver9,'0:08.240',-0.085
driver9,'0:08.242',-0.087
driver9,'0:08.244',-0.092
driver9,'0:08.246',-0.094
driver9,'0:08.248',-0.08900000000000001
driver9,'0:08.250',-0.085
driver9,'0:08.252',-0.092
driver9,'0:08.254',-0.098
driver9,'0:08.256',-0.095
driver9,'0:08.258',-0.08900000000000001
driver9,'0:08.260',-0.08900000000000001
driver9,'0:08.262',-0.094
driver9,'0:08.264',-0.092
driver9,'0:08.266',-0.085
driver9,'0:08.268',-0.08800000000000001
driver9,'0:08.270',-0.093
driver9,'0:08.272',-0.08900000000000001
driver9,'0:08.274',-0.083
driver9,'0:08.276',-0.084
driver9,'0:08.278',-0.08900000000000001
driver9,'0:08.280',-0.087
driver9,'0:08.282',-0.078
driver9,'0:08.284',-0.078
driver9,'0:08.286',-0.087
driver9,'0:08.288',-0.084
driver9,'0:08.290',-0.078
driver9,'0:08.292',-0.077
driver9,'0:08.294',-0.08199999999999999
driver9,'0:08.296',-0.083
driver9,'0:08.298',-0.07400000000000001
driver9,'0:08.300',-0.071
driver9,'0:08.302',-0.077
driver9,'0:08.304',-0.077
driver9,'0:08.306',-0.07200000000000001
driver9,'0:08.308',-0.07
driver9,'0:08.310',-0.07
driver9,'0:08.313',-0.073
driver9,'0:08.315',-0.068
driver9,'0:08.317',-0.061
driver9,'0:08.319',-0.067
driver9,'0:08.321',-0.068
driver9,'0:08.323',-0.061
driver9,'0:08.325',-0.057
driver9,'0:08.327',-0.057
driver9,'0:08.329',-0.057
driver9,'0:08.331',-0.057
driver9,'0:08.333',-0.051
driver9,'0:08.335',-0.051
driver9,'0:08.337',-0.056
driver9,'0:08.339',-0.052000000000000005
driver9,'0:08.341',-0.048
driver9,'0:08.343',-0.046
driver9,'0:08.345',-0.048
driver9,'0:08.347',-0.048
driver9,'0:08.349',-0.039
driver9,'0:08.351',-0.038
driver9,'0:08.353',-0.045
driver9,'0:08.355',-0.04
driver9,'0:08.357',-0.034
driver9,'0:08.359',-0.034
driver9,'0:08.361',-0.033
driver9,'0:08.363',-0.031
driver9,'0:08.365',-0.026
driver9,'0:08.367',-0.021
driver9,'0:08.369',-0.023
driver9,'0:08.371',-0.022
driver9,'0:08.373',-0.016
driver9,'0:08.375',-0.01
driver9,'0:08.377',-0.012
driver9,'0:08.379',-0.015
driver9,'0:08.381',-0.006999999999999999
driver9,'0:08.383',0.0
driver9,'0:08.385',-0.001
driver9,'0:08.387',-0.001
driver9,'0:08.389',0.006
driver9,'0:08.391',0.013
driver9,'0:08.393',0.016
driver9,'0:08.395',0.016
driver9,'0:08.397',0.022
driver9,'0:08.399',0.031
driver9,'0:08.401',0.037000000000000005
driver9,'0:08.403',0.033
driver9,'0:08.405',0.037000000000000005
driver9,'0:08.407',0.049
driver9,'0:08.409',0.052000000000000005
driver9,'0:08.411',0.055
driver9,'0:08.413',0.059
driver9,'0:08.415',0.067
driver9,'0:08.417',0.076
driver9,'0:08.419',0.073
driver9,'0:08.421',0.077
driver9,'0:08.423',0.08800000000000001
driver9,'0:08.425',0.092
driver9,'0:08.427',0.093
driver9,'0:08.429',0.095
driver9,'0:08.431',0.104
driver9,'0:08.433',0.114
driver9,'0:08.435',0.111
driver9,'0:08.438',0.111
driver9,'0:08.440',0.12
driver9,'0:08.442',0.127
driver9,'0:08.444',0.129
driver9,'0:08.446',0.126
driver9,'0:08.448',0.129
driver9,'0:08.450',0.142
driver9,'0:08.452',0.142
driver9,'0:08.454',0.138
driver9,'0:08.456',0.14300000000000002
driver9,'0:08.458',0.149
driver9,'0:08.460',0.147
driver9,'0:08.462',0.14300000000000002
driver9,'0:08.464',0.14400000000000002
driver9,'0:08.466',0.14800000000000002
driver9,'0:08.468',0.145
driver9,'0:08.470',0.134
driver9,'0:08.472',0.129
driver9,'0:08.474',0.128
driver9,'0:08.476',0.121
driver9,'0:08.478',0.111
driver9,'0:08.480',0.101
driver9,'0:08.482',0.096
driver9,'0:08.484',0.09
driver9,'0:08.486',0.071
driver9,'0:08.488',0.06
driver9,'0:08.490',0.059
driver9,'0:08.492',0.048
driver9,'0:08.494',0.038
driver9,'0:08.496',0.028
driver9,'0:08.498',0.017
driver9,'0:08.500',0.012
driver9,'0:08.502',-0.002
driver9,'0:08.504',-0.018000000000000002
driver9,'0:08.506',-0.021
driver9,'0:08.508',-0.026
driver9,'0:08.510',-0.035
driver9,'0:08.512',-0.043
driver9,'0:08.514',-0.05
driver9,'0:08.516',-0.051
driver9,'0:08.518',-0.06
driver9,'0:08.520',-0.07200000000000001
driver9,'0:08.522',-0.07200000000000001
driver9,'0:08.524',-0.07
driver9,'0:08.526',-0.076
driver9,'0:08.528',-0.084
driver9,'0:08.530',-0.085
driver9,'0:08.532',-0.081
driver9,'0:08.534',-0.084
driver9,'0:08.536',-0.094
driver9,'0:08.538',-0.093
driver9,'0:08.540',-0.08900000000000001
driver9,'0:08.542',-0.093
driver9,'0:08.544',-0.095
driver9,'0:08.546',-0.099
driver9,'0:08.548',-0.095
driver9,'0:08.550',-0.09
driver9,'0:08.552',-0.099
driver9,'0:08.554',-0.103
driver9,'0:08.556',-0.096
driver9,'0:08.558',-0.094
driver9,'0:08.560',-0.096
driver9,'0:08.563',-0.101
driver9,'0:08.565',-0.099
driver9,'0:08.567',-0.092
driver9,'0:08.569',-0.095
driver9,'0:08.571',-0.1
driver9,'0:08.573',-0.095
driver9,'0:08.575',-0.092
driver9,'0:08.577',-0.094
driver9,'0:08.579',-0.095
driver9,'0:08.581',-0.095
driver9,'0:08.583',-0.08900000000000001
driver9,'0:08.585',-0.08900000000000001
driver9,'0:08.587',-0.095
driver9,'0:08.589',-0.09
driver9,'0:08.591',-0.087
driver9,'0:08.593',-0.08800000000000001
driver9,'0:08.595',-0.08800000000000001
driver9,'0:08.597',-0.09
driver9,'0:08.599',-0.087
driver9,'0:08.601',-0.084
driver9,'0:08.603',-0.09
driver9,'0:08.605',-0.092
driver9,'0:08.607',-0.085
driver9,'0:08.609',-0.083
driver9,'0:08.611',-0.084
driver9,'0:08.613',-0.08800000000000001
driver9,'0:08.615',-0.087
driver9,'0:08.617',-0.084
driver9,'0:08.619',-0.08900000000000001
driver9,'0:08.621',-0.09
driver9,'0:08.623',-0.084
driver9,'0:08.625',-0.08199999999999999
driver9,'0:08.627',-0.083
driver9,'0:08.629',-0.087
driver9,'0:08.631',-0.085
driver9,'0:08.633',-0.08199999999999999
driver9,'0:08.635',-0.084
driver9,'0:08.637',-0.085
driver9,'0:08.639',-0.083
driver9,'0:08.641',-0.081
driver9,'0:08.643',-0.081
driver9,'0:08.645',-0.083
driver9,'0:08.647',-0.084
driver9,'0:08.649',-0.078
driver9,'0:08.651',-0.081
driver9,'0:08.653',-0.08900000000000001
driver9,'0:08.655',-0.08800000000000001
driver9,'0:08.657',-0.081
driver9,'0:08.659',-0.079
driver9,'0:08.661',-0.08199999999999999
driver9,'0:08.663',-0.084
driver9,'0:08.665',-0.08199999999999999
driver9,'0:08.667',-0.078
driver9,'0:08.669',-0.085
driver9,'0:08.671',-0.09
driver9,'0:08.673',-0.083
driver9,'0:08.675',-0.079
driver9,'0:08.677',-0.084
driver9,'0:08.679',-0.09
driver9,'0:08.681',-0.08800000000000001
driver9,'0:08.683',-0.08199999999999999
driver9,'0:08.685',-0.087
driver9,'0:08.688',-0.092
driver9,'0:08.690',-0.087
driver9,'0:08.692',-0.085
driver9,'0:08.694',-0.087
driver9,'0:08.696',-0.09
driver9,'0:08.698',-0.092
driver9,'0:08.700',-0.08800000000000001
driver9,'0:08.702',-0.092
driver9,'0:08.704',-0.098
driver9,'0:08.706',-0.08900000000000001
driver9,'0:08.708',-0.083
driver9,'0:08.710',-0.08900000000000001
driver9,'0:08.712',-0.098
driver9,'0:08.714',-0.098
driver9,'0:08.716',-0.092
driver9,'0:08.718',-0.092
driver9,'0:08.720',-0.1
driver9,'0:08.722',-0.1
driver9,'0:08.724',-0.093
driver9,'0:08.726',-0.094
driver9,'0:08.728',-0.099
driver9,'0:08.730',-0.1
driver9,'0:08.732',-0.095
driver9,'0:08.734',-0.095
driver9,'0:08.736',-0.101
driver9,'0:08.738',-0.1
driver9,'0:08.740',-0.095
driver9,'0:08.742',-0.095
driver9,'0:08.744',-0.099
driver9,'0:08.746',-0.104
driver9,'0:08.748',-0.103
driver9,'0:08.750',-0.096
driver9,'0:08.752',-0.103
driver9,'0:08.754',-0.109
driver9,'0:08.756',-0.099
driver9,'0:08.758',-0.096
driver9,'0:08.760',-0.101
driver9,'0:08.762',-0.103
driver9,'0:08.764',-0.104
driver9,'0:08.766',-0.1
driver9,'0:08.768',-0.103
driver9,'0:08.770',-0.11
driver9,'0:08.772',-0.106
driver9,'0:08.774',-0.1
driver9,'0:08.776',-0.101
driver9,'0:08.778',-0.107
driver9,'0:08.780',-0.11
driver9,'0:08.782',-0.104
driver9,'0:08.784',-0.103
driver9,'0:08.786',-0.112
driver9,'0:08.788',-0.111
driver9,'0:08.790',-0.104
driver9,'0:08.792',-0.106
driver9,'0:08.794',-0.112
driver9,'0:08.796',-0.114
driver9,'0:08.798',-0.105
driver9,'0:08.800',-0.099
driver9,'0:08.802',-0.103
driver9,'0:08.804',-0.1
driver9,'0:08.806',-0.092
driver9,'0:08.808',-0.087
driver9,'0:08.810',-0.08800000000000001
driver9,'0:08.813',-0.08900000000000001
driver9,'0:08.815',-0.076
driver9,'0:08.817',-0.068
driver9,'0:08.819',-0.076
driver9,'0:08.821',-0.073
driver9,'0:08.823',-0.061
driver9,'0:08.825',-0.059
driver9,'0:08.827',-0.059
driver9,'0:08.829',-0.051
driver9,'0:08.831',-0.044
driver9,'0:08.833',-0.029
driver9,'0:08.835',-0.023
driver9,'0:08.837',-0.028
driver9,'0:08.839',-0.028
driver9,'0:08.841',-0.032
driver9,'0:08.843',-0.045
driver9,'0:08.845',-0.057
driver9,'0:08.847',-0.065
driver9,'0:08.849',-0.067
driver9,'0:08.851',-0.07200000000000001
driver9,'0:08.853',-0.08199999999999999
driver9,'0:08.855',-0.077
driver9,'0:08.857',-0.07200000000000001
driver9,'0:08.859',-0.079
driver9,'0:08.861',-0.08900000000000001
driver9,'0:08.863',-0.096
driver9,'0:08.865',-0.096
driver9,'0:08.867',-0.093
driver9,'0:08.869',-0.1
driver9,'0:08.871',-0.109
driver9,'0:08.873',-0.11
driver9,'0:08.875',-0.112
driver9,'0:08.877',-0.118
driver9,'0:08.879',-0.123
driver9,'0:08.881',-0.125
driver9,'0:08.883',-0.123
driver9,'0:08.885',-0.128
driver9,'0:08.887',-0.132
driver9,'0:08.889',-0.127
driver9,'0:08.891',-0.123
driver9,'0:08.893',-0.125
driver9,'0:08.895',-0.131
driver9,'0:08.897',-0.131
driver9,'0:08.899',-0.123
driver9,'0:08.901',-0.126
driver9,'0:08.903',-0.136
driver9,'0:08.905',-0.129
driver9,'0:08.907',-0.123
driver9,'0:08.909',-0.128
driver9,'0:08.911',-0.132
driver9,'0:08.913',-0.133
driver9,'0:08.915',-0.131
driver9,'0:08.917',-0.131
driver9,'0:08.919',-0.138
driver9,'0:08.921',-0.138
driver9,'0:08.923',-0.128
driver9,'0:08.925',-0.125
driver9,'0:08.927',-0.132
driver9,'0:08.929',-0.134
driver9,'0:08.931',-0.127
driver9,'0:08.933',-0.123
driver9,'0:08.935',-0.132
driver9,'0:08.938',-0.136
driver9,'0:08.940',-0.129
driver9,'0:08.942',-0.128
driver9,'0:08.944',-0.128
driver9,'0:08.946',-0.129
driver9,'0:08.948',-0.128
driver9,'0:08.950',-0.122
driver9,'0:08.952',-0.122
driver9,'0:08.954',-0.132
driver9,'0:08.956',-0.132
driver9,'0:08.958',-0.13699999999999998
driver9,'0:08.960',-0.15
driver9,'0:08.962',-0.165
driver9,'0:08.964',-0.172
driver9,'0:08.966',-0.16
driver9,'0:08.968',-0.15
driver9,'0:08.970',-0.153
driver9,'0:08.972',-0.127
driver9,'0:08.974',-0.08900000000000001
driver9,'0:08.976',-0.061
driver9,'0:08.978',-0.022
driver9,'0:08.980',0.044
driver9,'0:08.982',0.117
driver9,'0:08.984',0.184
driver9,'0:08.986',0.269
driver9,'0:08.988',0.382
driver9,'0:08.990',0.514
driver9,'0:08.992',0.63
driver9,'0:08.994',0.7040000000000001
driver9,'0:08.996',0.764
driver9,'0:08.998',0.8109999999999999
driver9,'0:09.000',0.8220000000000001
driver9,'0:09.002',0.764
driver9,'0:09.004',0.614
driver9,'0:09.006',0.421
driver9,'0:09.008',0.25
driver9,'0:09.010',0.122
driver9,'0:09.012',0.012
driver9,'0:09.014',-0.077
driver9,'0:09.016',-0.114
driver9,'0:09.018',-0.134
driver9,'0:09.020',-0.16
driver9,'0:09.022',-0.159
driver9,'0:09.024',-0.14
driver9,'0:09.026',-0.131
driver9,'0:09.028',-0.126
driver9,'0:09.030',-0.12
driver9,'0:09.032',-0.111
driver9,'0:09.034',-0.1
driver9,'0:09.036',-0.096
driver9,'0:09.038',-0.09
driver9,'0:09.040',-0.083
driver9,'0:09.042',-0.084
driver9,'0:09.044',-0.08900000000000001
driver9,'0:09.046',-0.094
driver9,'0:09.048',-0.09
driver9,'0:09.050',-0.08800000000000001
driver9,'0:09.052',-0.1
driver9,'0:09.054',-0.101
driver9,'0:09.056',-0.093
driver9,'0:09.058',-0.094
driver9,'0:09.060',-0.096
driver9,'0:09.063',-0.096
driver9,'0:09.065',-0.095
driver9,'0:09.067',-0.093
driver9,'0:09.069',-0.096
driver9,'0:09.071',-0.1
driver9,'0:09.073',-0.096
driver9,'0:09.075',-0.093
driver9,'0:09.077',-0.095
driver9,'0:09.079',-0.1
driver9,'0:09.081',-0.099
driver9,'0:09.083',-0.092
driver9,'0:09.085',-0.09
driver9,'0:09.087',-0.094
driver9,'0:09.089',-0.09
driver9,'0:09.091',-0.085
driver9,'0:09.093',-0.085
driver9,'0:09.095',-0.087
driver9,'0:09.097',-0.09
driver9,'0:09.099',-0.085
driver9,'0:09.101',-0.078
driver9,'0:09.103',-0.083
driver9,'0:09.105',-0.084
driver9,'0:09.107',-0.079
driver9,'0:09.109',-0.078
driver9,'0:09.111',-0.081
driver9,'0:09.113',-0.084
driver9,'0:09.115',-0.081
driver9,'0:09.117',-0.071
driver9,'0:09.119',-0.076
driver9,'0:09.121',-0.08199999999999999
driver9,'0:09.123',-0.07200000000000001
driver9,'0:09.125',-0.066
driver9,'0:09.127',-0.068
driver9,'0:09.129',-0.07200000000000001
driver9,'0:09.131',-0.07
driver9,'0:09.133',-0.061
driver9,'0:09.135',-0.063
driver9,'0:09.137',-0.067
driver9,'0:09.139',-0.062
driver9,'0:09.141',-0.057
driver9,'0:09.143',-0.06
driver9,'0:09.145',-0.062
driver9,'0:09.147',-0.059
driver9,'0:09.149',-0.051
driver9,'0:09.151',-0.05
driver9,'0:09.153',-0.056
driver9,'0:09.155',-0.054000000000000006
driver9,'0:09.157',-0.048
driver9,'0:09.159',-0.049
driver9,'0:09.161',-0.05
driver9,'0:09.163',-0.048
driver9,'0:09.165',-0.042
driver9,'0:09.167',-0.038
driver9,'0:09.169',-0.043
driver9,'0:09.171',-0.04
driver9,'0:09.173',-0.032
driver9,'0:09.175',-0.028
driver9,'0:09.177',-0.027000000000000003
driver9,'0:09.179',-0.027000000000000003
driver9,'0:09.181',-0.022
driver9,'0:09.183',-0.016
driver9,'0:09.185',-0.02
driver9,'0:09.188',-0.021
driver9,'0:09.190',-0.012
driver9,'0:09.192',-0.006
driver9,'0:09.194',-0.006999999999999999
driver9,'0:09.196',-0.006
driver9,'0:09.198',0.001
driver9,'0:09.200',0.013
driver9,'0:09.202',0.015
driver9,'0:09.204',0.015
driver9,'0:09.206',0.022
driver9,'0:09.208',0.026
driver9,'0:09.210',0.024
driver9,'0:09.212',0.024
driver9,'0:09.214',0.033
driver9,'0:09.216',0.046
driver9,'0:09.218',0.052000000000000005
driver9,'0:09.220',0.045
driver9,'0:09.222',0.051
driver9,'0:09.224',0.063
driver9,'0:09.226',0.067
driver9,'0:09.228',0.067
driver9,'0:09.230',0.068
driver9,'0:09.232',0.076
driver9,'0:09.234',0.08199999999999999
driver9,'0:09.236',0.079
driver9,'0:09.238',0.08199999999999999
driver9,'0:09.240',0.093
driver9,'0:09.242',0.101
driver9,'0:09.244',0.106
driver9,'0:09.246',0.107
driver9,'0:09.248',0.115
driver9,'0:09.250',0.122
driver9,'0:09.252',0.118
driver9,'0:09.254',0.115
driver9,'0:09.256',0.122
driver9,'0:09.258',0.126
driver9,'0:09.260',0.127
driver9,'0:09.262',0.128
driver9,'0:09.264',0.127
driver9,'0:09.266',0.133
driver9,'0:09.268',0.132
driver9,'0:09.270',0.123
driver9,'0:09.272',0.125
driver9,'0:09.274',0.127
driver9,'0:09.276',0.125
driver9,'0:09.278',0.116
driver9,'0:09.280',0.112
driver9,'0:09.282',0.115
driver9,'0:09.284',0.109
driver9,'0:09.286',0.08900000000000001
driver9,'0:09.288',0.079
driver9,'0:09.290',0.07400000000000001
driver9,'0:09.292',0.063
driver9,'0:09.294',0.051
driver9,'0:09.296',0.038
driver9,'0:09.298',0.033
driver9,'0:09.300',0.031
driver9,'0:09.302',0.011
driver9,'0:09.304',-0.001
driver9,'0:09.306',-0.004
driver9,'0:09.308',-0.011
driver9,'0:09.310',-0.02
driver9,'0:09.313',-0.033
driver9,'0:09.315',-0.04
driver9,'0:09.317',-0.042
driver9,'0:09.319',-0.054000000000000006
driver9,'0:09.321',-0.067
driver9,'0:09.323',-0.071
driver9,'0:09.325',-0.073
driver9,'0:09.327',-0.078
driver9,'0:09.329',-0.084
driver9,'0:09.331',-0.08800000000000001
driver9,'0:09.333',-0.084
driver9,'0:09.335',-0.087
driver9,'0:09.337',-0.098
driver9,'0:09.339',-0.098
driver9,'0:09.341',-0.096
driver9,'0:09.343',-0.099
